PostalCode;Neighborhood Latitude;Neighborhood Longitude;Venue;Venue Latitude;Venue Longitude;Venue Category
M6K;43.6368472;-79.42819140000002;Queen Supermarket;43.634264921487066;-79.42911195252461;Grocery Store
M6K;43.6368472;-79.42819140000002;Cinema Nightclub;43.63761384433725;-79.42388994008574;Nightclub
M6K;43.6368472;-79.42819140000002;Gardiner Expy & Dufferin St;43.6338;-79.42546;Intersection
M6K;43.6368472;-79.42819140000002;Dunn Milk Variety;43.6336672441301;-79.43154947516645;Convenience Store
M4L;43.6689985;-79.31557159999998;System Fitness;43.667171452103204;-79.31273345707406;Gym
M4L;43.6689985;-79.31557159999998;British Style Fish & Chips;43.66872336908457;-79.31713935234417;Fish & Chips Shop
M4L;43.6689985;-79.31557159999998;Brett's Ice Cream;43.667222;-79.312831;Ice Cream Shop
M4L;43.6689985;-79.31557159999998;The Burger's Priest;43.666730640369295;-79.31555614915459;Fast Food Restaurant
M4L;43.6689985;-79.31557159999998;O Sushi;43.66668372330836;-79.3166142781831;Sushi Restaurant
M4L;43.6689985;-79.31557159999998;Godspeed Brewery;43.67262030152577;-79.31922849103603;Brewery
M4L;43.6689985;-79.31557159999998;Woodbine Park;43.66486036311473;-79.31510925292969;Park
M4L;43.6689985;-79.31557159999998;LCBO;43.66673150624233;-79.31496605090986;Liquor Store
M4L;43.6689985;-79.31557159999998;Casa di Giorgio;43.66664527559903;-79.31520351125722;Italian Restaurant
M4L;43.6689985;-79.31557159999998;Pet Valu;43.66697917950893;-79.31466465565389;Pet Store
M4L;43.6689985;-79.31557159999998;Murphy's Law;43.66731906186093;-79.31265587607287;Pub
M4L;43.6689985;-79.31557159999998;The Tulip Steakhouse;43.66634820248808;-79.31685400996346;Steakhouse
M4L;43.6689985;-79.31557159999998;Burrito Bandidos;43.66644546137557;-79.31644740429473;Burrito Place
M4L;43.6689985;-79.31557159999998;Alliance Cinemas - The Beach;43.666746976047506;-79.31468500467349;Movie Theater
M4L;43.6689985;-79.31557159999998;Harvey's;43.666528010542514;-79.3151266656414;Restaurant
M4L;43.6689985;-79.31557159999998;Subway;43.66605207373166;-79.3169328912536;Sandwich Place
M4L;43.6689985;-79.31557159999998;KFC;43.666624203184845;-79.31591580156237;Fast Food Restaurant
M4L;43.6689985;-79.31557159999998;Shop Task - Inline Skate Shop;43.66652898514072;-79.31618481874466;Board Shop
M4L;43.6689985;-79.31557159999998;Queen & Coxwell;43.66641257115568;-79.31652545928955;Intersection
M4L;43.6689985;-79.31557159999998;Pizzaiolo;43.66895319839045;-79.31168339331794;Pizza Place
M4L;43.6689985;-79.31557159999998;Jody's Deli;43.66894604610645;-79.31163457258732;Sandwich Place
M4L;43.6689985;-79.31557159999998;Supperworks;43.66773719965272;-79.310451509513;Food & Drink Shop
M5L;43.6481985;-79.37981690000002;Mos Mos Coffee;43.64815919753501;-79.37874450467258;Café
M5L;43.6481985;-79.37981690000002;Canoe;43.647452066183476;-79.38132001815676;Restaurant
M5L;43.6481985;-79.37981690000002;Adelaide Club Toronto;43.64927944291712;-79.38192123284551;Gym / Fitness Center
M5L;43.6481985;-79.37981690000002;Equinox Bay Street;43.64809974034856;-79.37998869411526;Gym
M5L;43.6481985;-79.37981690000002;Brick Street Bakery;43.6488151631615;-79.38060468610949;Bakery
M5L;43.6481985;-79.37981690000002;Pilot Coffee Roasters;43.648835391245896;-79.3809358125033;Coffee Shop
M5L;43.6481985;-79.37981690000002;Hockey Hall Of Fame (Hockey Hall of Fame);43.646974451431056;-79.37732323942681;Museum
M5L;43.6481985;-79.37981690000002;Walrus Pub & Beer Hall;43.64737470920577;-79.37951515363918;Pub
M5L;43.6481985;-79.37981690000002;DAVIDsTEA;43.64650585612388;-79.38014477491379;Tea Room
M5L;43.6481985;-79.37981690000002;Maman;43.64830873804684;-79.38225333898805;Café
M5L;43.6481985;-79.37981690000002;Dineen @CommerceCourt;43.648250543365556;-79.38012728220869;Coffee Shop
M5L;43.6481985;-79.37981690000002;Café Plenty;43.6491179354577;-79.37831288380438;Café
M5L;43.6481985;-79.37981690000002;Movenpick Cafe;43.647686808930885;-79.3772953884033;Café
M5L;43.6481985;-79.37981690000002;Indigospirit;43.64834987590252;-79.38034747310336;Bookstore
M5L;43.6481985;-79.37981690000002;King Taps;43.648475974183;-79.38205778358744;Gastropub
M5L;43.6481985;-79.37981690000002;Pumpernickel's Deli;43.64883150054619;-79.38197006345457;Deli / Bodega
M5L;43.6481985;-79.37981690000002;Chotto Matte;43.646473;-79.378782;Japanese Restaurant
M5L;43.6481985;-79.37981690000002;Cactus Club Cafe;43.6495520142626;-79.38167072512041;American Restaurant
M5L;43.6481985;-79.37981690000002;deKEFIR;43.65043319523819;-79.37939324949957;Ice Cream Shop
M5L;43.6481985;-79.37981690000002;Dineen Coffee;43.650497;-79.378765;Café
M5L;43.6481985;-79.37981690000002;Beerbistro;43.64941904378835;-79.37723726034164;Gastropub
M5L;43.6481985;-79.37981690000002;Olly Fresco's;43.646912231909276;-79.37959661696463;Deli / Bodega
M5L;43.6481985;-79.37981690000002;Kupfert & Kim (First Canadian Place);43.64854659465186;-79.38162406470161;Gluten-free Restaurant
M5L;43.6481985;-79.37981690000002;Petit Four Bakery;43.647743692587085;-79.37958814250598;Sandwich Place
M5L;43.6481985;-79.37981690000002;Design Exchange;43.64797219581623;-79.38010382588462;Art Gallery
M5L;43.6481985;-79.37981690000002;Hy's Steakhouse;43.649504756476944;-79.38291850488223;Steakhouse
M5L;43.6481985;-79.37981690000002;Bymark;43.647217284018005;-79.38125188166379;Restaurant
M5L;43.6481985;-79.37981690000002;John & Sons Oyster House;43.65065642537144;-79.38161285228475;Seafood Restaurant
M5L;43.6481985;-79.37981690000002;Ki Modern Japanese + Bar;43.647167;-79.379608;Japanese Restaurant
M5L;43.6481985;-79.37981690000002;Cosmopolitan Toronto Centre Hotel & Spa;43.64906432957466;-79.37759759701125;Hotel
M5L;43.6481985;-79.37981690000002;Garrison Bespoke;43.648102;-79.376334;Tailor Shop
M5L;43.6481985;-79.37981690000002;Starbucks;43.647261;-79.378599;Coffee Shop
M5L;43.6481985;-79.37981690000002;Richmond Station;43.65156872562108;-79.37926594000328;American Restaurant
M5L;43.6481985;-79.37981690000002;The Omni King Edward Hotel;43.64919051601911;-79.37600612640387;Hotel
M5L;43.6481985;-79.37981690000002;The Chase;43.650951982093595;-79.37942201983014;New American Restaurant
M5L;43.6481985;-79.37981690000002;Craft Beer Market;43.6498722789121;-79.37839828995996;Beer Bar
M5L;43.6481985;-79.37981690000002;WVRST;43.64496809087762;-79.38137631843854;Beer Bar
M5L;43.6481985;-79.37981690000002;John & Sons Oyster House;43.65060229830571;-79.38155510682869;Seafood Restaurant
M5L;43.6481985;-79.37981690000002;The Adelaide Hotel Toronto;43.6498312;-79.3801639;Hotel
M5L;43.6481985;-79.37981690000002;Toronto Athletic Club;43.647359553534905;-79.3811766566002;Gym
M5L;43.6481985;-79.37981690000002;Boxcar Social Temperance;43.65055725249405;-79.38195634640063;Bar
M5L;43.6481985;-79.37981690000002;The Fairmont Royal York;43.64544914616651;-79.3815076529019;Hotel
M5L;43.6481985;-79.37981690000002;iQ Food Co. (First Canadian Place);43.64835708519922;-79.38219241858727;Salad Place
M5L;43.6481985;-79.37981690000002;Pilot Coffee Roasters;43.64501814464698;-79.3804150931199;Coffee Shop
M5L;43.6481985;-79.37981690000002;Hogtown Smoke;43.64928693557788;-79.37468932637938;Food Truck
M5L;43.6481985;-79.37981690000002;GoodLife Fitness Toronto 137 Yonge Street;43.651242;-79.378068;Gym
M5L;43.6481985;-79.37981690000002;Berczy Park;43.64804835388851;-79.3751722909452;Park
M5L;43.6481985;-79.37981690000002;The National Club;43.64934259283233;-79.3805735731846;Wine Bar
M5L;43.6481985;-79.37981690000002;Dog Fountain;43.64799795147863;-79.37536096948996;Fountain
M5L;43.6481985;-79.37981690000002;Fresh On Front;43.64781466405137;-79.3744527618627;Vegetarian / Vegan Restaurant
M5L;43.6481985;-79.37981690000002;Biff's Bistro;43.647084825125084;-79.37634231908494;French Restaurant
M5L;43.6481985;-79.37981690000002;Toronto PATH System;43.64990340698978;-79.3830527039004;General Travel
M5L;43.6481985;-79.37981690000002;Buster's Sea Cove;43.64777410584289;-79.37918080262172;Seafood Restaurant
M5L;43.6481985;-79.37981690000002;The Keg Steakhouse + Bar - York Street;43.64998659318569;-79.38410336664538;Restaurant
M5L;43.6481985;-79.37981690000002;Sam James Coffee Bar (SJCB);43.64788137014028;-79.38433152836829;Café
M5L;43.6481985;-79.37981690000002;Meridian Hall;43.646292124205594;-79.37602179505662;Concert Hall
M5L;43.6481985;-79.37981690000002;Five Guys;43.6487987190222;-79.3816807899204;Burger Joint
M5L;43.6481985;-79.37981690000002;Starbucks;43.649328;-79.378339;Coffee Shop
M5L;43.6481985;-79.37981690000002;The Gabardine;43.65098801064232;-79.38122513218154;American Restaurant
M5L;43.6481985;-79.37981690000002;Tim Hortons;43.646255967524645;-79.37957346439356;Coffee Shop
M5L;43.6481985;-79.37981690000002;Starbucks;43.646731;-79.383951;Coffee Shop
M5L;43.6481985;-79.37981690000002;The Keg Steakhouse + Bar - Esplanade;43.64671207408793;-79.37476761639118;Restaurant
M5L;43.6481985;-79.37981690000002;Jump;43.64814738516352;-79.37875242540652;American Restaurant
M5L;43.6481985;-79.37981690000002;Cafe Landwer;43.64875349932059;-79.3853673607289;Café
M5L;43.6481985;-79.37981690000002;Tim Hortons;43.6468622;-79.3825442;Coffee Shop
M5L;43.6481985;-79.37981690000002;Sunset Grill;43.65166162378037;-79.3790751303271;Breakfast Spot
M5L;43.6481985;-79.37981690000002;Crepe TO;43.650063279511016;-79.37458664523871;Creperie
M5L;43.6481985;-79.37981690000002;DAVIDsTEA;43.650546552943766;-79.38338493349875;Tea Room
M5L;43.6481985;-79.37981690000002;GoodLife Fitness Toronto Street Women's Only;43.6504;-79.3767;Gym
M5L;43.6481985;-79.37981690000002;Starbucks;43.650159;-79.377793;Coffee Shop
M5L;43.6481985;-79.37981690000002;Sukhothai;43.64848710249909;-79.37454735245633;Thai Restaurant
M5L;43.6481985;-79.37981690000002;Leña;43.651722;-79.379205;Latin American Restaurant
M5L;43.6481985;-79.37981690000002;Pravda Vodka Bar;43.64851553067474;-79.37473231149953;Cocktail Bar
M5L;43.6481985;-79.37981690000002;Brookfield Place;43.646790641203026;-79.37876938530562;Shopping Mall
M5L;43.6481985;-79.37981690000002;First Canadian Place;43.64848212292913;-79.38244342803955;Building
M5L;43.6481985;-79.37981690000002;Sweet Lulu;43.65055650489936;-79.38117543224395;Asian Restaurant
M5L;43.6481985;-79.37981690000002;Pizzeria Libretto;43.64833354686235;-79.38511050184168;Pizza Place
M5L;43.6481985;-79.37981690000002;The Reservoir Lounge;43.64851659851552;-79.37455623391588;Jazz Club
M5L;43.6481985;-79.37981690000002;Assembly Chef's Hall;43.650578865093934;-79.3834119303614;Food Court
M5L;43.6481985;-79.37981690000002;Bardi's Steak House;43.64622;-79.383074;Restaurant
M5L;43.6481985;-79.37981690000002;Victoria's Restaurant;43.64929834396347;-79.37643067251867;Restaurant
M5L;43.6481985;-79.37981690000002;Over Easy;43.64807704204346;-79.37759871575396;Breakfast Spot
M5L;43.6481985;-79.37981690000002;Carisma;43.64961671774303;-79.3754337751762;Italian Restaurant
M5L;43.6481985;-79.37981690000002;Mercatto;43.6502431921682;-79.38081989149896;Italian Restaurant
M5L;43.6481985;-79.37981690000002;D.W. Alexander;43.64833304339161;-79.3738261420116;Cocktail Bar
M5L;43.6481985;-79.37981690000002;Cambridge Suites Toronto;43.65183649475983;-79.37810738045548;Hotel
M5L;43.6481985;-79.37981690000002;Rosalinda;43.650252483069295;-79.38515575620075;Vegetarian / Vegan Restaurant
M5L;43.6481985;-79.37981690000002;M Square Coffee Co;43.65121797253777;-79.38355459932247;Coffee Shop
M5L;43.6481985;-79.37981690000002;Ruby Thai (First Canadian Place);43.64909140219368;-79.38159990145141;Thai Restaurant
M5L;43.6481985;-79.37981690000002;Bulldog On The Block;43.65065218852629;-79.38414092873634;Coffee Shop
M5L;43.6481985;-79.37981690000002;Versus Coffee;43.65121343781903;-79.37523564828548;Coffee Shop
M5L;43.6481985;-79.37981690000002;John Allans;43.651446635211904;-79.38135389611388;Salon / Barbershop
M5L;43.6481985;-79.37981690000002;Spirit of Hockey;43.64704692224217;-79.37753727586353;Sporting Goods Shop
M5L;43.6481985;-79.37981690000002;The Poké Box;43.65046931503178;-79.37631703952829;Poke Place
M5L;43.6481985;-79.37981690000002;Portico;43.651855687900124;-79.37805540906518;Restaurant
M5L;43.6481985;-79.37981690000002;iQ Food Co;43.64748168603231;-79.37910417362639;Fast Food Restaurant
M5L;43.6481985;-79.37981690000002;Terroni;43.650927;-79.375602;Italian Restaurant
M5L;43.6481985;-79.37981690000002;NAMI;43.650853361785124;-79.37588746641697;Japanese Restaurant
M5L;43.6481985;-79.37981690000002;McEwan Foods;43.64716011126396;-79.38104402548048;Deli / Bodega
M5L;43.6481985;-79.37981690000002;Papyrus;43.64819540954937;-79.3813921854217;Gift Shop
M4M;43.6595255;-79.340923;Ed's Real Scoop;43.660655832455014;-79.3420187548006;Ice Cream Shop
M4M;43.6595255;-79.340923;The Bone House;43.66089376125636;-79.3410974737743;Pet Store
M4M;43.6595255;-79.340923;Queen Books;43.6606506251737;-79.34226723956905;Bookstore
M4M;43.6595255;-79.340923;Hooked;43.66040731524296;-79.34325721641623;Fish Market
M4M;43.6595255;-79.340923;Leslieville Pumps;43.66089221309069;-79.34062599380812;Sandwich Place
M4M;43.6595255;-79.340923;Brick Street Breads;43.66068453213004;-79.3425013474948;Bakery
M4M;43.6595255;-79.340923;Te Aro;43.66137281675049;-79.33857736283377;Coffee Shop
M4M;43.6595255;-79.340923;WAYLABAR;43.661234129782564;-79.33959722763221;Gay Bar
M4M;43.6595255;-79.340923;Leslieville;43.66207024392778;-79.33785619823739;Neighborhood
M4M;43.6595255;-79.340923;Baldini;43.661299966369135;-79.33902686943661;Italian Restaurant
M4M;43.6595255;-79.340923;Reliable Halibut and Chips;43.660874;-79.340938;Seafood Restaurant
M4M;43.6595255;-79.340923;Mercury Espresso Bar;43.66080615235188;-79.34124064841119;Coffee Shop
M4M;43.6595255;-79.340923;braised;43.660451867292366;-79.34334606916272;American Restaurant
M4M;43.6595255;-79.340923;Leslieville Cheese Market;43.66054639296253;-79.3423024562941;Cheese Shop
M4M;43.6595255;-79.340923;Purple Penguin Cafe;43.660501150739734;-79.34256490845178;Café
M4M;43.6595255;-79.340923;Tabule;43.65973096534363;-79.3463408134466;Middle Eastern Restaurant
M4M;43.6595255;-79.340923;eastside social;43.661288901982886;-79.33915476536174;Comfort Food Restaurant
M4M;43.6595255;-79.340923;Wonder Pens;43.662809067344405;-79.34145159601191;Stationery Store
M4M;43.6595255;-79.340923;Starbucks;43.660742;-79.342362;Coffee Shop
M4M;43.6595255;-79.340923;Boxcar Social;43.659722741351565;-79.34687077721378;Café
M4M;43.6595255;-79.340923;Chez Nous;43.65964;-79.3469;Wine Bar
M4M;43.6595255;-79.340923;EAT BKK Thai Kitchen;43.66045;-79.343113;Thai Restaurant
M4M;43.6595255;-79.340923;Avling Kitchen & Brewery;43.661515;-79.338117;Brewery
M4M;43.6595255;-79.340923;District 28;43.65517388160507;-79.34059760137761;Coworking Space
M4M;43.6595255;-79.340923;Bonjour Brioche;43.65973440286799;-79.34626614342186;Bakery
M4M;43.6595255;-79.340923;Delica Kitchen;43.66080581509536;-79.34150197940215;Café
M4M;43.6595255;-79.340923;Jimmie Simpson Park;43.65922968838468;-79.3450629597167;Park
M4M;43.6595255;-79.340923;Sweat & Soda;43.66185374187197;-79.33619591158853;Café
M4M;43.6595255;-79.340923;Spirit Loft Yoga;43.66354815944136;-79.3413327874046;Yoga Studio
M4M;43.6595255;-79.340923;Barrio Cerveceria;43.66043013260822;-79.34350897486634;Latin American Restaurant
M4M;43.6595255;-79.340923;Brooklyn Tavern;43.66193697467491;-79.33593786927155;American Restaurant
M4M;43.6595255;-79.340923;The Thirsty Duck;43.66113846977925;-79.34010994796954;Gastropub
M4M;43.6595255;-79.340923;Dwell Gym;43.6634116374049;-79.3411044597478;Gym / Fitness Center
M4M;43.6595255;-79.340923;The Roy Public House;43.660451849464096;-79.34299382973943;Bar
M4M;43.6595255;-79.340923;7-Eleven;43.660897;-79.340159;Convenience Store
M4M;43.6595255;-79.340923;TD Canada Trust;43.660659451666845;-79.34277481866047;Bank
M4M;43.6595255;-79.340923;Gale's Snack Bar;43.658239;-79.339077;Diner
M4M;43.6595255;-79.340923;Good Neighbour;43.6610004575794;-79.34029809683763;Clothing Store
M4M;43.6595255;-79.340923;Saulter Street Brewery;43.6584115679406;-79.34639217979787;Brewery
M4M;43.6595255;-79.340923;McQueens Pub;43.66148312783299;-79.338072195258;Gastropub
M4N;43.7280205;-79.3887901;Lawrence Park Ravine;43.72696303913755;-79.39438246708775;Park
M4N;43.7280205;-79.3887901;Zodiac Swim School;43.72853205765438;-79.3828602612317;Swim School
M4N;43.7280205;-79.3887901;TTC Bus #162 - Lawrence-Donway;43.72802605799448;-79.38280527753858;Bus Line
M5N;43.7116948;-79.41693559999999;Rosalind's Garden Oasis;43.71218888050602;-79.41197784736922;Garden
M5N;43.7116948;-79.41693559999999;Havergal College;43.712108;-79.41168;Music Venue
M5N;43.7116948;-79.41693559999999;THA Home Additions Toronto;43.70836906038992;-79.42043423652649;Home Service
M4P;43.7127511;-79.3901975;Homeway Restaurant & Brunch;43.71264120397444;-79.39155655199944;Breakfast Spot
M4P;43.7127511;-79.3901975;Sherwood Park;43.71655100307589;-79.38777567141624;Park
M4P;43.7127511;-79.3901975;Summerhill Market North;43.71549914910689;-79.39288125988016;Food & Drink Shop
M4P;43.7127511;-79.3901975;Winners;43.71323606413252;-79.3938728363979;Department Store
M4P;43.7127511;-79.3901975;Best Western Roehampton Hotel & Suites;43.7088783;-79.3908798;Hotel
M4P;43.7127511;-79.3901975;Subway;43.7084743635371;-79.39067425664052;Sandwich Place
M4P;43.7127511;-79.3901975;Gym;43.71312601210131;-79.39353747528043;Gym
M5P;43.6969476;-79.41130720000002;Kay Gardner Beltline Trail;43.700726252588964;-79.4101006611444;Trail
M5P;43.6969476;-79.41130720000002;Forest Hill Road Park;43.69794474434431;-79.4066047668457;Park
M5P;43.6969476;-79.41130720000002;Nikko Sushi Japenese Restaurant;43.700443369880006;-79.40795690464067;Sushi Restaurant
M5P;43.6969476;-79.41130720000002;Oliver jewelry;43.70037360267825;-79.4076437784668;Jewelry Store
M6P;43.6616083;-79.46476329999999;Lithuania Park;43.658666653470426;-79.46303844451904;Park
M6P;43.6616083;-79.46476329999999;nodo;43.665303321627505;-79.46562068004896;Italian Restaurant
M6P;43.6616083;-79.46476329999999;Indie Alehouse;43.66547472315272;-79.46528973047275;Gastropub
M6P;43.6616083;-79.46476329999999;Hole in the Wall;43.66529624102518;-79.46511783107383;Bar
M6P;43.6616083;-79.46476329999999;Junction Flea;43.665258286011984;-79.462867677381;Flea Market
M6P;43.6616083;-79.46476329999999;ARTiculations;43.6655499084009;-79.46719380367311;Arts & Crafts Store
M6P;43.6616083;-79.46476329999999;famous last words;43.665181;-79.468471;Speakeasy
M6P;43.6616083;-79.46476329999999;Mjölk;43.665432436685634;-79.46796194112322;Furniture / Home Store
M6P;43.6616083;-79.46476329999999;The Beet Organic Café;43.665339657389666;-79.46713655678533;Café
M6P;43.6616083;-79.46476329999999;Junction City Music Hall;43.66533428942121;-79.46625298427486;Music Venue
M6P;43.6616083;-79.46476329999999;Playa Cabana Cantina;43.6653150256334;-79.46554803042925;Mexican Restaurant
M6P;43.6616083;-79.46476329999999;Isaan Der;43.665311;-79.468078;Thai Restaurant
M6P;43.6616083;-79.46476329999999;Tim & Sue's No Frills;43.664243;-79.468643;Grocery Store
M6P;43.6616083;-79.46476329999999;Pandemonium;43.6655328625076;-79.46693103427353;Bookstore
M6P;43.6616083;-79.46476329999999;Silk;43.66529073542964;-79.46623843808621;Thai Restaurant
M6P;43.6616083;-79.46476329999999;Cool Hand of a Girl;43.66541017820662;-79.46282167660381;Café
M6P;43.6616083;-79.46476329999999;Junction Grill;43.66521011890175;-79.46846083483024;Diner
M6P;43.6616083;-79.46476329999999;Pascal's Baguette & Bagels;43.665426;-79.466176;Bakery
M6P;43.6616083;-79.46476329999999;ROUX;43.66541814719867;-79.46239204687215;Cajun / Creole Restaurant
M6P;43.6616083;-79.46476329999999;Chica’s Nashville Hot Chicken;43.665295;-79.464888;Fried Chicken Joint
M6P;43.6616083;-79.46476329999999;A&W;43.66552;-79.464731;Fast Food Restaurant
M6P;43.6616083;-79.46476329999999;La Revolucion;43.66546024899212;-79.46430756434131;Mexican Restaurant
M4R;43.7153834;-79.40567840000001;Barreworks;43.71407030751952;-79.40010911522093;Yoga Studio
M4R;43.7153834;-79.40567840000001;Uncle Betty's Diner;43.7144524368588;-79.40009057656115;Diner
M4R;43.7153834;-79.40567840000001;Civello Salon;43.71511093497453;-79.40030409940266;Salon / Barbershop
M4R;43.7153834;-79.40567840000001;Sushi Shop;43.713861;-79.400093;Restaurant
M4R;43.7153834;-79.40567840000001;Tio's Urban Mexican;43.71463;-79.4;Mexican Restaurant
M4R;43.7153834;-79.40567840000001;Nailsense;43.71746731916717;-79.40065341489495;Spa
M4R;43.7153834;-79.40567840000001;lululemon;43.7134783384539;-79.4000817882245;Clothing Store
M4R;43.7153834;-79.40567840000001;C'est Bon;43.71678474928588;-79.40040634837081;Chinese Restaurant
M4R;43.7153834;-79.40567840000001;Dufflet Pastries;43.71572948229811;-79.40028336157728;Dessert Shop
M4R;43.7153834;-79.40567840000001;Starbucks;43.71559;-79.40045;Coffee Shop
M4R;43.7153834;-79.40567840000001;A&W;43.715149;-79.399944;Fast Food Restaurant
M4R;43.7153834;-79.40567840000001;Tim Hortons;43.71489400011398;-79.39977586269379;Coffee Shop
M4R;43.7153834;-79.40567840000001;GAP;43.71544977487359;-79.40008916661074;Clothing Store
M4R;43.7153834;-79.40567840000001;Sporting Life;43.71627717160474;-79.40024796918705;Sporting Goods Shop
M4R;43.7153834;-79.40567840000001;Second Cup;43.714583000256965;-79.40011973797179;Café
M4R;43.7153834;-79.40567840000001;St. Clements - Yonge Parkette;43.71206179547874;-79.40425523454469;Park
M4R;43.7153834;-79.40567840000001;Roots;43.716193862387414;-79.40066099166876;Clothing Store
M4R;43.7153834;-79.40567840000001;The Captain’s Boil;43.715789;-79.400187;Seafood Restaurant
M4R;43.7153834;-79.40567840000001;Drake General Store;43.714712809782114;-79.40015650911188;Gift Shop
M4R;43.7153834;-79.40567840000001;Pet Valu;43.71412602510993;-79.39997509672807;Pet Store
M4R;43.7153834;-79.40567840000001;Little Party Shoppe;43.713824815603665;-79.4000494480133;Miscellaneous Shop
M4R;43.7153834;-79.40567840000001;Budget Car & Truck Rental;43.718479;-79.401165;Rental Car Location
M4R;43.7153834;-79.40567840000001;Summer's Best Fruits & Flowers;43.713767;-79.39987;Grocery Store
M5R;43.6727097;-79.40567840000001;Roti Cuisine of India;43.67461834990478;-79.40824866273744;Indian Restaurant
M5R;43.6727097;-79.40567840000001;Ezra's Pound;43.67515283323029;-79.40585846415303;Café
M5R;43.6727097;-79.40567840000001;Rose & Sons;43.6756684758828;-79.40361659752443;American Restaurant
M5R;43.6727097;-79.40567840000001;Jean Sibelius Square;43.67142628683921;-79.40883090368688;Park
M5R;43.6727097;-79.40567840000001;Krispy Kreme Doughnut Cafe;43.674732;-79.40773;Donut Shop
M5R;43.6727097;-79.40567840000001;Live Organic Food Bar;43.67505287052667;-79.40671518307245;Vegetarian / Vegan Restaurant
M5R;43.6727097;-79.40567840000001;Madame Boeuf And Flea;43.67524;-79.40662;Burger Joint
M5R;43.6727097;-79.40567840000001;Fet Zun;43.675147;-79.406346;Middle Eastern Restaurant
M5R;43.6727097;-79.40567840000001;Creeds Coffee Bar;43.67410020855885;-79.41083780404273;Coffee Shop
M5R;43.6727097;-79.40567840000001;Big Crow;43.675896076491284;-79.40368028354095;BBQ Joint
M5R;43.6727097;-79.40567840000001;Dish Cooking Studio;43.67406646467061;-79.4107635453081;Café
M5R;43.6727097;-79.40567840000001;Toronto Archives;43.67644734460629;-79.40750861881347;History Museum
M5R;43.6727097;-79.40567840000001;The Annex Hodgepodge;43.674975198818274;-79.40654256081908;Sandwich Place
M5R;43.6727097;-79.40567840000001;Haute Coffee;43.675817902127925;-79.40279309076072;Café
M5R;43.6727097;-79.40567840000001;Pour House;43.675640867179204;-79.40382084040043;Pub
M5R;43.6727097;-79.40567840000001;LCBO;43.675344431726565;-79.40532725232431;Liquor Store
M5R;43.6727097;-79.40567840000001;Subway;43.675070588962015;-79.40687736441805;Sandwich Place
M5R;43.6727097;-79.40567840000001;Beauty Boutique by Shoppers Drug Mart;43.674959;-79.407986;Cosmetics Shop
M5R;43.6727097;-79.40567840000001;Shoppers Drug Mart;43.674959;-79.407986;Pharmacy
M5R;43.6727097;-79.40567840000001;Martino's Pizza;43.67555992434719;-79.40355789179394;Pizza Place
M5R;43.6727097;-79.40567840000001;Tim Hortons;43.67579963362535;-79.40353178302757;Coffee Shop
M5R;43.6727097;-79.40567840000001;Subway;43.675650480511266;-79.41025463558196;Sandwich Place
M6R;43.6489597;-79.456325;Offleash Dog Trail - High Park;43.64548543069719;-79.45874691009521;Dog Run
M6R;43.6489597;-79.456325;The Chocolateria;43.64992822697901;-79.45043667719423;Dessert Shop
M6R;43.6489597;-79.456325;La Cubana;43.65091223991817;-79.45090936982271;Cuban Restaurant
M6R;43.6489597;-79.456325;Revue Cinema;43.65111215463428;-79.4509612383593;Movie Theater
M6R;43.6489597;-79.456325;Inter Steer;43.64979631005809;-79.45030983497107;Eastern European Restaurant
M6R;43.6489597;-79.456325;Domani Restaurant & Wine Bar;43.649235;-79.450229;Italian Restaurant
M6R;43.6489597;-79.456325;Cider House;43.65068788125521;-79.45068513648656;Restaurant
M6R;43.6489597;-79.456325;Scout;43.65097043195477;-79.45086621885267;Gift Shop
M6R;43.6489597;-79.456325;Likely General;43.65062189632695;-79.45063525580188;Gift Shop
M6R;43.6489597;-79.456325;Reunion Island Coffee Bar;43.65046251706493;-79.45060981846792;Coffee Shop
M6R;43.6489597;-79.456325;A Good Read;43.64947021007538;-79.450339;Bookstore
M6R;43.6489597;-79.456325;The Local Pub and Restaurant;43.6510171734011;-79.45091108743782;Bar
M6R;43.6489597;-79.456325;Butler's Pantry;43.65008710183049;-79.45045784621456;Breakfast Spot
M4S;43.7043244;-79.3887901;Jules Cafe Patisserie;43.70413799694304;-79.38841260442167;Dessert Shop
M4S;43.7043244;-79.3887901;Thobors Boulangerie Patisserie Café;43.704513877453266;-79.38861602551758;Café
M4S;43.7043244;-79.3887901;Marigold Indian Bistro;43.702880859375;-79.38800811767578;Indian Restaurant
M4S;43.7043244;-79.3887901;XO Gelato;43.70517671239303;-79.3887930388649;Dessert Shop
M4S;43.7043244;-79.3887901;Viva Napoli;43.70575225315343;-79.38912464296774;Pizza Place
M4S;43.7043244;-79.3887901;Zee Grill;43.70498511291793;-79.38847622354874;Seafood Restaurant
M4S;43.7043244;-79.3887901;Starbucks;43.705923;-79.389548;Coffee Shop
M4S;43.7043244;-79.3887901;Sakae Sushi;43.70494407149989;-79.38870408604551;Sushi Restaurant
M4S;43.7043244;-79.3887901;Florentia Ristorante;43.703594;-79.3879846;Italian Restaurant
M4S;43.7043244;-79.3887901;Positano;43.704558;-79.38863854;Italian Restaurant
M4S;43.7043244;-79.3887901;June Rowlands Park;43.70051698238234;-79.38918866607341;Park
M4S;43.7043244;-79.3887901;Flaky Tart;43.70653850357435;-79.38961139953942;Dessert Shop
